age,income,employment_years,num_credit_accounts,total_debt,debt_to_income_ratio,payment_history_score,num_late_payments,credit_utilization,num_hard_inquiries,loan_amount,loan_term_months,savings_balance,education_level,employment_status,creditworthy,education_encoded,employment_encoded,income_per_debt,savings_to_income_ratio,payment_reliability,credit_age_score
55,97116.7,18,11,13026.11,0.1341,549,4,0.8792,7,19955.17,48,17358.45,Bachelor,Employed,1,0,0,7.455,0.1787,0.8,198
68,47137.58,20,8,14332.18,0.304,394,5,0.0456,5,6669.92,24,1117.61,High School,Employed,0,1,0,3.2887,0.0237,0.75,160
26,91853.03,23,12,15528.04,0.1691,595,18,0.4231,3,10997.58,48,9498.42,High School,Employed,1,1,0,5.9149,0.1034,0.1,276
39,66739.05,3,7,0.0,0.0,483,7,0.8593,8,33908.4,36,5414.34,High School,Employed,0,1,0,66739.05,0.0811,0.65,21
50,38970.82,23,13,18741.47,0.4809,559,9,0.1347,9,10944.13,60,3817.81,Master,Employed,0,2,0,2.0793,0.098,0.55,299
27,61616.22,34,8,14244.74,0.2312,485,10,0.8476,7,7011.48,60,9709.04,High School,Employed,1,1,0,4.3252,0.1576,0.5,272
30,48911.81,2,13,28701.09,0.5868,708,12,0.5927,9,26706.79,36,14845.78,High School,Employed,0,1,0,1.7041,0.3035,0.4,26
61,59843.15,3,8,21369.52,0.3571,368,19,0.9313,2,4489.58,48,10709.97,High School,Employed,0,1,0,2.8003,0.179,0.05,24
52,40722.18,34,6,40045.73,0.9834,307,3,0.876,2,8070.57,12,6082.93,PhD,Employed,0,3,0,1.0169,0.1494,0.85,204
54,88803.55,30,10,21051.33,0.2371,564,10,0.677,3,20765.61,12,11089.17,Bachelor,Employed,1,0,0,4.2182,0.1249,0.5,300
48,73507.96,24,2,11566.91,0.1574,783,11,0.6578,8,24384.11,60,5840.14,Bachelor,Employed,1,0,0,6.3545,0.0794,0.45,48
35,55635.63,12,6,20865.46,0.375,670,4,0.2132,8,27204.76,36,10472.69,Bachelor,Unemployed,1,0,2,2.6663,0.1882,0.8,72
50,89582.3,3,14,30862.51,0.3445,382,9,0.1168,4,7527.78,36,16378.79,High School,Employed,1,1,0,2.9025,0.1828,0.55,42
57,56485.58,13,1,0.0,0.0,510,6,0.4154,8,20960.09,24,0.0,Bachelor,Employed,1,0,0,56485.58,0.0,0.7,13
49,76952.5,12,1,9271.27,0.1205,612,8,0.1866,5,10338.92,60,12783.51,High School,Employed,1,1,0,8.2992,0.1661,0.6,12
42,55766.01,26,11,9587.35,0.1719,636,8,0.1024,7,8943.44,36,0.0,Bachelor,Employed,1,0,0,5.816,0.0,0.6,286
24,62877.75,5,3,26164.85,0.4161,789,9,0.3023,7,27032.13,24,15369.97,Bachelor,Employed,1,0,0,2.403,0.2444,0.55,15
40,53371.22,16,3,27909.3,0.5229,702,9,0.8605,9,9504.46,12,4177.85,Bachelor,Self-Employed,0,0,1,1.9122,0.0783,0.55,48
52,56906.03,34,11,21518.42,0.3781,490,1,0.0171,6,17782.05,60,693.97,High School,Employed,1,1,0,2.6444,0.0122,0.95,374
56,58410.64,16,13,0.0,0.0,634,3,0.2926,3,16555.79,60,12171.62,High School,Employed,1,1,0,58410.64,0.2084,0.85,208
24,41605.36,1,5,0.0,0.0,821,7,0.4241,3,4292.46,36,10185.02,Master,Self-Employed,1,2,1,41605.36,0.2448,0.65,5
47,46978.63,12,1,16416.02,0.3494,386,13,0.5106,5,24660.93,36,2004.88,Bachelor,Employed,0,0,0,2.8616,0.0427,0.35,12
37,50664.9,1,10,12477.96,0.2463,361,16,0.1816,8,20602.81,48,482.0,High School,Employed,0,1,0,4.06,0.0095,0.2,10
32,59594.22,27,6,20080.56,0.337,686,12,0.9642,6,1000.0,12,6875.11,High School,Employed,0,1,0,2.9676,0.1154,0.4,162
42,54388.42,25,7,12959.03,0.2383,445,17,0.5789,4,17774.21,12,775.48,Master,Employed,0,2,0,4.1966,0.0143,0.15,175
37,78460.65,21,10,42974.64,0.5477,452,17,0.5221,4,7270.27,24,1631.16,Master,Employed,0,2,0,1.8257,0.0208,0.15,210
30,71942.37,2,12,0.0,0.0,648,12,0.0088,7,25970.75,24,8693.72,PhD,Employed,1,3,0,71942.37,0.1208,0.4,24
21,51073.45,34,13,24539.41,0.4805,477,7,0.4857,5,1000.0,48,2204.77,High School,Employed,1,1,0,2.0812,0.0432,0.65,442
42,82635.68,11,11,32420.16,0.3923,786,11,0.8377,0,11435.23,12,10559.24,Bachelor,Self-Employed,1,0,1,2.5488,0.1278,0.45,121
46,92460.41,23,3,30523.08,0.3301,546,0,0.2196,0,18620.25,24,16940.86,High School,Self-Employed,1,1,1,3.0291,0.1832,1.0,69
38,15000.0,4,4,31809.09,2.1206,553,19,0.3512,8,15543.4,12,7108.67,Bachelor,Self-Employed,0,0,1,0.4715,0.4739,0.05,16
34,73645.8,19,10,33966.74,0.4612,799,17,0.0206,7,22629.58,12,8780.91,High School,Self-Employed,1,1,1,2.1681,0.1192,0.15,190
67,41140.32,12,11,10940.3,0.2659,840,2,0.9769,5,1000.0,24,20108.58,High School,Employed,1,1,0,3.7601,0.4888,0.9,132
49,71014.96,11,10,3477.74,0.049,651,11,0.0667,0,31519.14,36,874.39,High School,Employed,1,1,0,20.414,0.0123,0.45,110
32,79764.76,12,14,0.0,0.0,811,18,0.8982,1,20251.45,36,15147.41,Bachelor,Employed,1,0,0,79764.76,0.1899,0.1,168
56,37460.15,9,12,14560.96,0.3887,312,12,0.313,9,28597.18,24,14425.15,Bachelor,Self-Employed,0,0,1,2.5725,0.3851,0.4,108
55,17953.46,32,10,8337.0,0.4644,450,9,0.5876,2,23742.4,48,13125.9,Bachelor,Employed,0,0,0,2.1532,0.7311,0.55,320
32,71708.68,15,14,37424.13,0.5219,349,14,0.6793,9,14883.9,60,15750.49,Master,Employed,0,2,0,1.9161,0.2196,0.3,210
27,57708.05,34,10,15686.63,0.2718,514,19,0.1408,2,2158.02,12,9683.45,Bachelor,Self-Employed,1,0,1,3.6786,0.1678,0.05,340
49,21631.22,2,10,4543.91,0.2101,671,1,0.4438,1,9364.47,60,4502.42,Bachelor,Self-Employed,1,0,1,4.7594,0.2081,0.95,20
31,105591.29,4,3,2171.97,0.0206,412,18,0.3255,1,30895.63,24,14567.44,PhD,Self-Employed,1,3,1,48.5931,0.138,0.1,12
53,67488.39,25,1,49832.3,0.7384,551,2,0.0566,5,28854.38,12,14797.05,Bachelor,Employed,0,0,0,1.3543,0.2193,0.9,25
26,68402.0,10,8,19668.71,0.2875,640,13,0.8332,6,8804.0,60,14631.88,High School,Employed,1,1,0,3.4775,0.2139,0.35,80
67,82316.36,6,13,8277.43,0.1006,352,6,0.0452,3,1000.0,36,8267.01,PhD,Employed,1,3,0,9.9435,0.1004,0.7,78
35,43383.52,9,10,21860.63,0.5039,429,7,0.6533,0,12873.1,48,3702.83,High School,Employed,0,1,0,1.9845,0.0854,0.65,90
52,57609.08,33,10,48453.34,0.8411,492,10,0.3141,5,12122.97,60,9148.17,Bachelor,Employed,1,0,0,1.1889,0.1588,0.5,330
31,28613.56,2,2,14154.79,0.4947,356,19,0.1921,6,12502.27,48,13653.38,High School,Employed,0,1,0,2.0213,0.4772,0.05,4
43,42841.03,7,1,30305.16,0.7074,396,5,0.6671,3,20285.39,36,14146.11,Bachelor,Employed,0,0,0,1.4136,0.3302,0.75,7
46,62713.2,30,14,37796.92,0.6027,497,10,0.5745,5,23762.13,60,5421.94,Bachelor,Employed,0,0,0,1.6592,0.0865,0.5,420
54,21694.31,10,8,0.0,0.0,446,16,0.3153,8,24903.0,24,9892.24,High School,Self-Employed,0,1,1,21694.31,0.456,0.2,80
66,42274.21,6,7,10423.81,0.2466,594,9,0.513,3,19457.09,12,147.33,Bachelor,Self-Employed,0,0,1,4.0552,0.0035,0.55,42
54,36441.32,1,7,35916.3,0.9856,311,16,0.2462,9,1000.0,36,13909.7,Master,Employed,0,2,0,1.0146,0.3817,0.2,7
49,57841.84,5,4,9510.45,0.1644,632,1,0.8637,3,11588.0,48,3300.15,High School,Employed,1,1,0,6.0813,0.0571,0.95,20
24,66494.03,31,11,26219.38,0.3943,519,5,0.3138,9,38040.9,48,12711.53,Bachelor,Employed,1,0,0,2.536,0.1912,0.75,341
37,69843.06,19,9,8622.78,0.1235,697,4,0.2452,4,18742.17,36,1104.17,High School,Employed,1,1,0,8.0989,0.0158,0.8,171
55,74976.33,33,6,13316.72,0.1776,641,3,0.7518,2,18678.2,24,14188.5,Master,Self-Employed,1,2,1,5.6298,0.1892,0.85,198
33,82442.34,15,2,11489.54,0.1394,811,1,0.0176,9,18594.86,24,9931.01,Bachelor,Self-Employed,1,0,1,7.1748,0.1205,0.95,30
61,67144.91,24,14,29550.05,0.4401,471,11,0.268,1,19153.8,48,3311.85,Master,Self-Employed,1,2,1,2.2722,0.0493,0.45,336
59,92746.72,11,1,23023.7,0.2482,767,2,0.3754,8,1000.0,36,12148.14,High School,Employed,1,1,0,4.0281,0.131,0.9,11
35,57390.05,6,1,21482.89,0.3743,465,5,0.8822,0,12604.76,36,4457.83,High School,Self-Employed,0,1,1,2.6713,0.0777,0.75,6
49,51533.58,16,9,57612.43,1.118,469,13,0.9504,4,14621.07,12,12497.33,High School,Employed,0,1,0,0.8945,0.2425,0.35,144
49,67146.15,10,4,46095.46,0.6865,811,7,0.7165,4,27814.95,48,6355.33,High School,Employed,0,1,0,1.4566,0.0946,0.65,40
31,50671.78,5,5,0.0,0.0,488,13,0.4925,7,15476.73,24,0.0,Bachelor,Employed,1,0,0,50671.78,0.0,0.35,25
52,92051.29,22,3,13348.85,0.145,419,2,0.6406,5,1000.0,60,2105.5,PhD,Self-Employed,1,3,1,6.8953,0.0229,0.9,66
22,77619.67,26,4,56396.96,0.7266,404,15,0.414,5,19300.89,24,5417.51,Bachelor,Employed,0,0,0,1.3763,0.0698,0.25,104
67,70005.56,5,12,11381.15,0.1626,340,14,0.2988,5,6961.75,24,16209.13,PhD,Employed,0,3,0,6.1505,0.2315,0.3,60
34,57628.39,1,8,51316.19,0.8905,620,6,0.9507,3,2832.14,60,13406.86,High School,Employed,0,1,0,1.123,0.2326,0.7,8
40,46850.46,21,13,13605.1,0.2904,634,14,0.1154,0,6658.41,48,17743.17,Master,Employed,1,2,0,3.4433,0.3787,0.3,273
42,69026.5,19,4,16490.04,0.2389,459,12,0.3464,2,20425.04,12,17921.81,High School,Employed,1,1,0,4.1857,0.2596,0.4,76
31,32458.05,24,9,32953.57,1.0153,563,5,0.8991,9,27587.61,24,4791.5,Master,Employed,0,2,0,0.9849,0.1476,0.75,216
47,85687.27,14,9,18646.89,0.2176,829,14,0.7231,5,19829.3,24,6869.08,High School,Employed,1,1,0,4.595,0.0802,0.3,126
23,51447.27,28,6,27419.37,0.533,776,16,0.0291,4,21320.23,48,5532.32,PhD,Employed,1,3,0,1.8762,0.1075,0.2,168
37,61102.13,7,2,43624.23,0.714,651,3,0.0231,9,19730.45,48,3970.94,High School,Employed,1,1,0,1.4006,0.065,0.85,14
64,36807.98,32,12,31382.01,0.8526,844,13,0.5165,0,16013.27,36,0.0,High School,Employed,1,1,0,1.1729,0.0,0.35,384
48,69459.73,21,10,22122.98,0.3185,509,14,0.4843,4,21969.31,48,7911.51,Bachelor,Employed,1,0,0,3.1396,0.1139,0.3,210
49,45925.17,4,11,45102.9,0.9821,795,11,0.443,1,1000.0,48,286.61,Bachelor,Self-Employed,0,0,1,1.0182,0.0062,0.45,44
41,67984.58,17,7,33150.31,0.4876,681,18,0.3023,0,16110.88,24,7794.97,Bachelor,Employed,1,0,0,2.0507,0.1147,0.1,119
67,70147.87,29,9,8996.85,0.1283,780,9,0.9866,3,4550.75,12,20694.62,PhD,Employed,1,3,0,7.7961,0.295,0.55,261
36,42047.36,30,6,49701.13,1.182,304,5,0.272,5,26629.03,24,4943.93,Bachelor,Employed,0,0,0,0.846,0.1176,0.75,180
57,32529.42,9,3,29635.48,0.911,333,8,0.49,6,13528.45,48,9168.64,Bachelor,Employed,0,0,0,1.0976,0.2819,0.6,27
40,85638.0,14,14,16794.85,0.1961,444,1,0.4049,8,15309.48,36,13439.89,High School,Unemployed,0,1,2,5.0988,0.1569,0.95,196
26,51154.02,17,7,0.0,0.0,650,3,0.1702,4,1000.0,12,9681.75,Bachelor,Employed,1,0,0,51154.02,0.1893,0.85,119
39,59496.98,22,5,0.0,0.0,764,8,0.2026,7,25168.31,36,9754.91,Bachelor,Employed,1,0,0,59496.98,0.164,0.6,110
25,64709.29,32,1,45502.02,0.7032,647,14,0.9183,7,21273.28,60,5825.59,Master,Employed,0,2,0,1.4221,0.09,0.3,32
23,29926.0,15,3,46094.98,1.5403,424,12,0.8583,8,20569.48,36,6608.73,Bachelor,Employed,0,0,0,0.6492,0.2208,0.4,45
21,64253.32,34,5,21279.26,0.3312,570,19,0.199,2,6869.77,36,2239.94,Bachelor,Employed,0,0,0,3.0194,0.0349,0.05,170
58,56982.53,33,7,0.0,0.0,656,7,0.8757,2,7263.6,48,13076.27,High School,Unemployed,1,1,2,56982.53,0.2295,0.65,231
35,42129.39,27,3,3695.37,0.0877,826,18,0.2092,8,17235.99,48,0.0,High School,Self-Employed,1,1,1,11.3975,0.0,0.1,81
54,31869.28,1,6,0.0,0.0,797,18,0.6265,6,8055.02,48,13826.53,Bachelor,Employed,1,0,0,31869.28,0.4339,0.1,6
55,67117.71,29,5,0.0,0.0,452,15,0.0813,3,19348.93,48,0.0,High School,Employed,1,1,0,67117.71,0.0,0.25,145
69,77554.24,12,13,50402.04,0.6499,352,10,0.8804,0,1000.0,48,13775.64,High School,Self-Employed,0,1,1,1.5387,0.1776,0.5,156
45,58571.81,15,1,50898.77,0.869,448,9,0.0515,6,10124.55,36,5877.09,High School,Employed,0,1,0,1.1507,0.1003,0.55,15
44,26310.69,4,10,3187.29,0.1211,802,7,0.5549,9,32967.53,60,608.79,Master,Employed,1,2,0,8.2523,0.0231,0.65,40
32,33853.34,27,6,19868.98,0.5869,749,0,0.7797,5,19394.86,48,11475.79,High School,Employed,0,1,0,1.7037,0.339,1.0,162
38,46357.53,19,14,728.06,0.0157,518,9,0.1168,2,16667.94,60,13572.61,Master,Employed,1,2,0,63.5853,0.2928,0.55,266
35,86292.39,23,8,19771.43,0.2291,576,17,0.4045,4,34852.27,60,5371.53,High School,Self-Employed,1,1,1,4.3643,0.0622,0.15,184
64,50064.99,26,13,44589.56,0.8906,751,2,0.042,2,1000.0,24,12323.66,High School,Self-Employed,1,1,1,1.1228,0.2462,0.9,338
36,45628.62,29,13,36180.79,0.7929,727,10,0.6828,7,6846.89,24,0.0,Bachelor,Unemployed,1,0,2,1.2611,0.0,0.5,377
47,21530.3,26,1,32129.94,1.4923,382,17,0.3074,4,10988.27,12,76.42,Bachelor,Employed,0,0,0,0.6701,0.0035,0.15,26
28,41866.3,25,2,17087.3,0.4081,517,2,0.5594,9,23583.51,24,15754.45,Bachelor,Self-Employed,1,0,1,2.45,0.3763,0.9,50
66,30341.27,6,14,38929.51,1.2831,826,7,0.9327,9,23756.56,48,6657.98,Bachelor,Employed,0,0,0,0.7794,0.2194,0.65,84
45,34936.4,4,4,29700.03,0.8501,703,13,0.3059,5,6339.93,60,0.0,High School,Employed,0,1,0,1.1763,0.0,0.35,16
37,57399.01,22,12,26058.73,0.454,589,5,0.0486,1,24979.54,12,3806.8,Bachelor,Employed,1,0,0,2.2026,0.0663,0.75,264
49,46976.72,27,2,18268.86,0.3889,719,14,0.6756,7,10966.85,24,2459.6,Bachelor,Employed,0,0,0,2.5713,0.0524,0.3,54
28,88989.89,33,11,24775.59,0.2784,638,13,0.7868,8,27116.4,36,7004.23,High School,Employed,1,1,0,3.5917,0.0787,0.35,363
35,76560.07,14,9,24323.77,0.3177,718,6,0.9579,2,4673.57,12,5775.49,Master,Self-Employed,0,2,1,3.1474,0.0754,0.7,126
47,42822.32,31,10,11878.53,0.2774,506,9,0.1578,5,13766.88,48,9073.59,Bachelor,Employed,1,0,0,3.6047,0.2119,0.55,310
66,36663.64,25,8,8376.25,0.2285,564,14,0.3921,5,10098.33,60,7583.2,Bachelor,Employed,1,0,0,4.3766,0.2068,0.3,200
27,82652.84,30,8,5046.4,0.0611,335,9,0.8441,1,25560.3,48,16158.44,Master,Self-Employed,1,2,1,16.3753,0.1955,0.55,240
23,88200.85,18,4,6007.05,0.0681,672,16,0.8069,9,9772.19,48,10547.29,Master,Self-Employed,1,2,1,14.6804,0.1196,0.2,72
49,15000.0,8,5,17178.46,1.1452,787,18,0.6248,7,14575.51,36,10746.03,Bachelor,Employed,0,0,0,0.8731,0.7164,0.1,40
64,56857.15,28,4,14709.73,0.2587,558,16,0.2694,4,20068.11,36,14990.94,High School,Employed,1,1,0,3.865,0.2637,0.2,112
44,49962.43,3,13,10688.99,0.2139,830,11,0.284,7,20452.58,60,5667.39,Master,Self-Employed,1,2,1,4.6738,0.1134,0.45,39
23,67982.4,2,9,9578.28,0.1409,322,14,0.124,7,23869.53,24,428.74,High School,Self-Employed,0,1,1,7.0968,0.0063,0.3,18
40,93853.36,28,13,24378.2,0.2597,403,11,0.9219,2,17111.25,48,15241.82,High School,Employed,0,1,0,3.8497,0.1624,0.45,364
66,45318.86,10,2,40664.11,0.8973,540,8,0.1729,4,10817.51,24,8815.05,High School,Employed,0,1,0,1.1144,0.1945,0.6,20
35,15000.0,32,13,19836.26,1.3224,552,4,0.5729,6,11503.01,60,8836.11,Bachelor,Employed,0,0,0,0.7562,0.5891,0.8,416
45,66580.15,10,11,18855.04,0.2832,441,3,0.5844,4,15256.72,48,4200.02,Master,Self-Employed,0,2,1,3.531,0.0631,0.85,110
50,82799.28,26,8,5976.7,0.0722,750,11,0.3696,5,17495.92,24,4298.87,Bachelor,Employed,1,0,0,13.8514,0.0519,0.45,208
34,48924.8,32,2,16653.95,0.3404,606,15,0.3525,1,13528.28,48,13080.33,PhD,Employed,1,3,0,2.9376,0.2674,0.25,64
27,40899.25,20,1,37855.05,0.9256,799,8,0.6686,7,15192.03,36,13907.93,High School,Self-Employed,0,1,1,1.0804,0.3401,0.6,20
37,46254.81,30,10,35561.92,0.7688,307,2,0.3883,4,1000.0,36,12702.94,High School,Employed,1,1,0,1.3006,0.2746,0.9,300
64,72004.11,1,3,34519.61,0.4794,368,2,0.2551,5,21673.55,12,12757.77,Bachelor,Unemployed,0,0,2,2.0858,0.1772,0.9,3
40,45910.78,26,9,34038.03,0.7414,367,17,0.3991,0,16811.12,60,11414.18,PhD,Employed,0,3,0,1.3488,0.2486,0.15,234
56,61575.21,10,12,26550.99,0.4312,707,16,0.8077,9,25018.7,24,8789.14,Bachelor,Employed,0,0,0,2.319,0.1427,0.2,120
29,55556.06,17,3,26018.11,0.4683,817,9,0.9665,1,15001.61,48,6947.72,High School,Employed,1,1,0,2.1352,0.1251,0.55,51
58,53492.41,0,9,23671.25,0.4425,418,1,0.636,3,1000.0,12,15261.94,High School,Unemployed,0,1,2,2.2597,0.2853,0.95,0
68,69025.85,34,7,13746.72,0.1992,330,10,0.7821,8,11415.54,60,5757.67,High School,Self-Employed,0,1,1,5.0209,0.0834,0.5,238
42,45428.4,34,13,21255.49,0.4679,817,2,0.5328,5,13000.7,60,10219.88,High School,Unemployed,1,1,2,2.1372,0.225,0.9,442
22,46388.27,30,10,23234.0,0.5009,782,1,0.6248,7,22429.03,60,3175.92,High School,Employed,1,1,0,1.9965,0.0685,0.95,300
44,70952.06,27,1,29497.53,0.4157,506,8,0.9881,1,1000.0,24,4044.21,Master,Employed,0,2,0,2.4053,0.057,0.6,27
28,35261.49,0,10,21503.85,0.6098,686,18,0.4384,9,15411.8,36,6583.07,Bachelor,Employed,0,0,0,1.6397,0.1867,0.1,0
31,37395.6,24,5,51577.42,1.3792,711,1,0.0663,4,20136.75,12,3176.37,Bachelor,Employed,1,0,0,0.725,0.0849,0.95,120
33,29793.71,19,9,1852.82,0.0622,669,18,0.957,0,8385.12,24,12787.11,High School,Employed,1,1,0,16.0715,0.4292,0.1,171
37,71980.22,2,12,31317.14,0.4351,652,1,0.7931,3,15746.28,48,0.0,High School,Unemployed,1,1,2,2.2984,0.0,0.95,24
28,52895.26,1,3,19381.34,0.3664,635,14,0.3983,9,8729.63,24,8595.38,Bachelor,Employed,0,0,0,2.729,0.1625,0.3,3
41,28727.7,17,9,20032.19,0.6973,588,2,0.9824,0,7704.27,48,8795.05,Master,Self-Employed,0,2,1,1.434,0.3062,0.9,153
38,72076.17,9,5,7811.36,0.1084,439,4,0.3455,8,10915.8,48,0.0,Bachelor,Unemployed,0,0,2,9.2259,0.0,0.8,45
50,43889.16,4,9,35290.15,0.8041,599,10,0.3721,1,7893.08,60,5353.86,Master,Employed,0,2,0,1.2436,0.122,0.5,36
38,37566.44,8,10,29792.62,0.7931,312,6,0.6097,6,21836.18,24,9534.2,Master,Self-Employed,0,2,1,1.2609,0.2538,0.7,80
66,51086.43,1,6,32504.56,0.6363,727,5,0.2743,2,7650.48,36,10572.37,High School,Employed,1,1,0,1.5716,0.207,0.75,6
67,84574.47,33,9,22538.68,0.2665,699,13,0.6986,1,5970.9,48,6774.16,High School,Self-Employed,1,1,1,3.7522,0.0801,0.35,297
51,47100.76,30,7,15126.58,0.3212,408,0,0.1529,3,32679.29,60,12061.33,Bachelor,Employed,0,0,0,3.1136,0.2561,1.0,210
58,66506.78,9,7,19001.58,0.2857,784,16,0.108,6,24607.4,36,7344.1,Bachelor,Employed,1,0,0,3.4999,0.1104,0.2,63
52,69541.6,11,8,26501.98,0.3811,655,16,0.5349,6,1000.0,24,8081.92,High School,Employed,0,1,0,2.6239,0.1162,0.2,88
31,63865.47,20,7,0.0,0.0,448,13,0.5555,8,7352.32,36,9509.92,Bachelor,Unemployed,1,0,2,63865.47,0.1489,0.35,140
65,80421.43,5,12,33093.99,0.4115,606,9,0.1067,2,17424.63,24,13562.0,Bachelor,Self-Employed,1,0,1,2.43,0.1686,0.55,60
45,40857.68,2,9,56392.89,1.3802,832,7,0.9642,6,18237.55,48,3945.69,Master,Employed,0,2,0,0.7245,0.0966,0.65,18
53,34133.3,9,11,27205.03,0.797,359,7,0.5733,5,1000.0,12,5079.07,High School,Unemployed,0,1,2,1.2546,0.1488,0.65,99
58,33740.67,4,9,15786.1,0.4679,734,13,0.151,9,26585.65,12,3986.62,High School,Employed,1,1,0,2.1372,0.1182,0.35,36
61,52110.63,25,6,17581.47,0.3374,320,6,0.3114,6,23252.24,48,6006.81,Bachelor,Self-Employed,0,0,1,2.9638,0.1153,0.7,150
28,36059.07,20,7,30613.14,0.849,681,5,0.8002,6,19819.02,36,16557.41,Bachelor,Employed,0,0,0,1.1779,0.4592,0.75,140
31,57950.82,25,2,16125.67,0.2783,544,3,0.5232,9,28567.28,24,11436.35,Bachelor,Employed,1,0,0,3.5935,0.1973,0.85,50
42,56539.77,25,9,33030.13,0.5842,372,0,0.1881,4,19522.9,12,1213.46,PhD,Employed,1,3,0,1.7117,0.0215,1.0,225
44,75371.47,7,12,17387.89,0.2307,748,14,0.1028,8,19485.81,24,4397.32,Master,Employed,1,2,0,4.3345,0.0583,0.3,84
61,60822.89,4,13,45712.75,0.7516,375,14,0.4308,6,30576.79,48,10236.6,Bachelor,Employed,0,0,0,1.3305,0.1683,0.3,52
37,46676.96,14,1,45298.94,0.9705,689,0,0.3374,6,26012.2,36,2560.95,High School,Employed,1,1,0,1.0304,0.0549,1.0,14
32,63216.98,15,1,15047.45,0.238,641,19,0.6559,2,6584.93,24,3647.96,Bachelor,Employed,0,0,0,4.2009,0.0577,0.05,15
66,34396.12,0,3,18784.64,0.5461,589,2,0.9252,0,21331.95,36,16069.76,Bachelor,Employed,0,0,0,1.831,0.4672,0.9,0
52,54237.19,15,12,19664.47,0.3626,630,4,0.2477,4,8357.32,12,4319.75,Master,Unemployed,1,2,2,2.758,0.0796,0.8,180
35,61388.02,2,6,19865.51,0.3236,558,4,0.8552,7,20041.55,24,13728.0,PhD,Employed,0,3,0,3.09,0.2236,0.8,12
36,57586.35,30,5,5788.56,0.1005,725,3,0.9205,4,19766.14,60,15531.94,Bachelor,Employed,1,0,0,9.9466,0.2697,0.85,150
42,63301.3,12,2,3691.09,0.0583,305,16,0.902,9,1165.33,12,3599.23,Bachelor,Employed,0,0,0,17.1451,0.0569,0.2,24
48,42119.08,15,9,38746.36,0.9199,305,19,0.9521,2,13781.54,36,2660.22,High School,Employed,0,1,0,1.087,0.0632,0.05,135
40,78040.63,20,14,36346.81,0.4657,490,13,0.8421,8,17652.57,48,6343.21,High School,Self-Employed,0,1,1,2.1471,0.0813,0.35,280
53,91443.38,1,13,36087.81,0.3946,447,7,0.5935,1,10637.1,60,1468.23,High School,Self-Employed,0,1,1,2.5338,0.0161,0.65,13
30,22946.48,26,10,18959.32,0.8262,704,1,0.4098,2,18147.1,24,8726.2,High School,Employed,1,1,0,1.2102,0.3803,0.95,260
60,30688.04,25,14,48380.18,1.5765,557,7,0.4917,3,23058.98,12,6766.09,Bachelor,Employed,0,0,0,0.6343,0.2205,0.65,350
52,55861.66,24,4,19662.97,0.352,778,0,0.8726,9,14694.07,24,10163.48,High School,Self-Employed,1,1,1,2.8408,0.1819,1.0,96
53,49868.98,10,4,32943.14,0.6606,389,3,0.3014,0,17245.99,24,16381.66,Bachelor,Unemployed,0,0,2,1.5137,0.3285,0.85,40
22,92928.25,7,5,0.0,0.0,309,18,0.1593,3,28834.24,60,12904.91,Bachelor,Employed,1,0,0,92928.25,0.1389,0.1,35
53,59395.69,7,8,16553.97,0.2787,386,4,0.1408,3,19731.97,60,10935.44,Bachelor,Employed,0,0,0,3.5878,0.1841,0.8,56
53,82850.91,32,10,17662.68,0.2132,450,4,0.827,8,17008.24,60,0.0,Bachelor,Employed,0,0,0,4.6905,0.0,0.8,320
61,15000.0,6,4,19017.69,1.2678,329,19,0.7615,7,5419.21,60,10660.26,High School,Employed,0,1,0,0.7887,0.7107,0.05,24
33,71283.39,20,5,117.52,0.0016,427,18,0.4976,1,21710.26,48,18335.77,PhD,Self-Employed,1,3,1,601.4461,0.2572,0.1,100
50,40689.66,7,12,30558.21,0.751,377,11,0.2749,6,18301.5,36,0.0,High School,Employed,0,1,0,1.3315,0.0,0.45,84
53,40369.15,20,4,35429.15,0.8776,720,19,0.6776,5,27837.39,60,12136.3,PhD,Employed,0,3,0,1.1394,0.3006,0.05,80
33,50032.84,19,14,8842.11,0.1767,354,0,0.0384,6,15468.79,12,7043.85,High School,Employed,1,1,0,5.6578,0.1408,1.0,266
46,26508.33,7,6,2789.88,0.1052,779,6,0.5682,3,1000.0,24,2901.23,Bachelor,Employed,1,0,0,9.4982,0.1094,0.7,42
42,63855.71,30,12,8465.88,0.1326,604,16,0.3984,4,1000.0,60,12806.77,High School,Employed,1,1,0,7.5418,0.2006,0.2,360
59,58814.3,28,3,27432.48,0.4664,845,1,0.9779,5,22356.81,12,18258.24,High School,Employed,1,1,0,2.1439,0.3104,0.95,84
22,60323.84,8,8,11050.95,0.1832,404,10,0.5076,8,9298.06,48,12651.38,Bachelor,Self-Employed,0,0,1,5.4582,0.2097,0.5,64
58,72740.62,14,6,17989.02,0.2473,471,6,0.5523,1,19367.68,12,5772.85,Bachelor,Employed,0,0,0,4.0434,0.0794,0.7,84
59,85295.64,29,10,3898.09,0.0457,798,16,0.7124,8,16142.33,12,2339.18,High School,Employed,1,1,0,21.8758,0.0274,0.2,290
46,47725.78,25,5,49689.3,1.0411,321,2,0.4845,9,13331.6,48,8867.77,Bachelor,Employed,0,0,0,0.9605,0.1858,0.9,125
66,64547.01,9,13,21097.98,0.3269,586,5,0.2246,0,14036.39,48,13239.02,High School,Employed,1,1,0,3.0592,0.2051,0.75,117
